id,title,description,availability,condition,price,link,image_link,brand,inventory,fb_product_category,google_product_category,model,year,transmission,body_style,drivetrain,vin,exterior_color,state_of_vehicle,fuel_type,exterior_color,custom_label_1,custom_label_2,custom_label_3,custom_label_4
63431,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,67600 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-blekit-energy-niemetalizowany-tmbjp6nj7nz009799.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/4/7/47c9f68856a0d80abbc363d609e8b260-TMBJP6NJ7NZ009799-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ7NZ009799,Błękit Energy Niemetalizowany,NEW,GASOLINE,Błękit Energy Niemetalizowany,707.28 PLN,1.0 TSI 95 KM,"{addr1: 'Karkonoska 81', city: 'Wrocław', region: 'Silesian Voivodeship', postal_code: '53-015', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63150,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 MPI 60 KM,Oferta leasingu online,in stock,NEW,63050 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-mpi-44-kw-60-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbja6nj9nz007635.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/1/f/1fe4df26d1f5b19aa7e7d717ccdd87f3-TMBJA6NJ9NZ007635-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJA6NJ9NZ007635,Biel Candy Niemetalizowany,NEW,GASOLINE,Biel Candy Niemetalizowany,708.19 PLN,1.0 MPI 60 KM,"{addr1: 'Krakowska 5/A', city: 'Falenty', region: 'Silesian Voivodeship', postal_code: '05-090', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63409,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68350 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-candy-niemetalizowany-tmbjp6nj1nz010415.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/8/4/8452a1bb395e9113d2e8b06b8a1c456d-TMBJP6NJ1NZ010415-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ1NZ010415,Biel Candy Niemetalizowany,NEW,GASOLINE,Biel Candy Niemetalizowany,715.13 PLN,1.0 TSI 95 KM,"{addr1: 'Unii Lubelskiej 5', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '61-249', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Komfort ---  - Pakiet zimowy,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63572,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68450 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-srebrny-brillant-metalizowany-tmbjp6nj3nz007810.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/8/288f422a6d40d94720e503c2527dc242-TMBJP6NJ3NZ007810-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ3NZ007810,Srebrny Brillant Metalizowany,NEW,GASOLINE,Srebrny Brillant Metalizowany,716.17 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 5/A', city: 'Falenty', region: 'Silesian Voivodeship', postal_code: '05-090', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Usługa Care Connect na 3 lata,  --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  - Połączenie alarmowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63573,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68450 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-srebrny-brillant-metalizowany-tmbjp6nj4nz007797.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/8/288f422a6d40d94720e503c2527dc242-TMBJP6NJ4NZ007797-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ4NZ007797,Srebrny Brillant Metalizowany,NEW,GASOLINE,Srebrny Brillant Metalizowany,716.17 PLN,1.0 TSI 95 KM,"{addr1: 'Krakowska 5/A', city: 'Falenty', region: 'Silesian Voivodeship', postal_code: '05-090', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- SKODA Connect ---  - Usługa Care Connect na 3 lata,  --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  - Połączenie alarmowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63165,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj5nz007520.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ5NZ007520-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ007520,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63194,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-moon-metalizowany-tmbjp6nj1nz008082.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/0/207d8f7c1d08cb695b831e98f41d9041-TMBJP6NJ1NZ008082-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ1NZ008082,Biel Moon Metalizowany,NEW,GASOLINE,Biel Moon Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Jadwigi Wajsówny  7-9', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-002', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63207,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6njxnz008047.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJXNZ008047-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJXNZ008047,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63725,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-blekit-race-metalizowany-tmbjp6nj0nz010731.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/d/0/d0843f933f4285d1ec437d6bd4931be9-TMBJP6NJ0NZ010731-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ0NZ010731,Błękit Race Metalizowany,NEW,GASOLINE,Błękit Race Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Makuszyńskiego 74/76', city: 'Częstochowa', region: 'Silesian Voivodeship', postal_code: '42-209', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63209,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-moon-metalizowany-tmbjp6nj1nz008132.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/0/207d8f7c1d08cb695b831e98f41d9041-TMBJP6NJ1NZ008132-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ1NZ008132,Biel Moon Metalizowany,NEW,GASOLINE,Biel Moon Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63164,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj5nz007517.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ5NZ007517-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ007517,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63206,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68500 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj7nz008202.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/0/4/044a856e69aa68db6e6612f98f731b43-TMBJP6NJ7NZ008202-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ7NZ008202,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,716.70 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63322,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 MPI 60 KM,Oferta leasingu online,in stock,NEW,63850 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-mpi-44-kw-60-km-5-biegowa-manualna-srebrny-brillant-metalizowany-tmbja6nj1nz009251.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/7/d/7dbe8cada16b8532383e7353f0e0e6c3-TMBJA6NJ1NZ009251-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJA6NJ1NZ009251,Srebrny Brillant Metalizowany,NEW,GASOLINE,Srebrny Brillant Metalizowany,717.18 PLN,1.0 MPI 60 KM,"{addr1: 'Hutnicza 2 A', city: 'Lubin', region: 'Silesian Voivodeship', postal_code: '59-300', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,  --- Koła zapasowe/opony ---  - Zapasowe koło stalowe pełnowymiarowe,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63554,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68900 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-biel-moon-metalizowany-tmbjp6nj5nz007579.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/e/8/e8174d263dce35abca80375e044780f6-TMBJP6NJ5NZ007579-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ007579,Biel Moon Metalizowany,NEW,GASOLINE,Biel Moon Metalizowany,720.88 PLN,1.0 TSI 95 KM,"{addr1: 'Opolska 2c', city: 'Opole', region: 'Silesian Voivodeship', postal_code: '45-960', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
63559,FABIA COMBI CLASSIC AMBITION  Manualna  1.0 TSI 95 KM,Oferta leasingu online,in stock,NEW,68900 PLN,https://sklep.skoda-auto.pl/skoda-fabia-combi-classic-1-0-tsi-70-kw-95-km-5-biegowa-manualna-szary-quarz-metalizowany-tmbjp6nj5nz007680.html,https://sklep.skoda-auto.pl/media/catalog/product/cache/779e34063ea37c481ddb6652b1f2b61e/2/b/2bd565a3c2be3f7563b91079017e623c-TMBJP6NJ5NZ007680-EF.png,ŠKODA,1,inne,Pojazdy i części,FABIA COMBI CLASSIC,2021,MANUAL,WAGON,FWD,TMBJP6NJ5NZ007680,Szary Quarz Metalizowany,NEW,GASOLINE,Szary Quarz Metalizowany,720.88 PLN,1.0 TSI 95 KM,"{addr1: 'Obornicka 249', city: 'Poznań', region: 'Silesian Voivodeship', postal_code: '60-693', country: 'Poland'}","### Wyposażenie dodatkowe ###     --- Bezpieczeństwo ---  - Hamulce tarczowe z tyłu,  --- Pakiety promocyjne ---  - Pakiet COMFORT: W skład pakietu promocyjnego wchodzą: Czujniki parkowania z tyłu, Dwuramienna skórzana kierownica wielofunkcyjna (radio + telefon), Tempomat, Radio SWING PLUS (SmartLink, ŠKODA Surround, 2 dodatkowe głośniki z tyłu), Obręcze kół ze stopów lekkich CYGNUS 6J x 15"" z oponami 185/60 R15,        Przedstawione informacje należy traktować wyłącznie orientacyjnie i nie stanowią one oferty w rozumieniu Kodeksu cywilnego oraz nie są wiążące. Prezentowane informacje nie stanowią zapewnienia w rozumieniu art. 556(1)§2 Kodeksu cywilnego. Zużycie paliwa, emisja CO2 i zużycie energii elektrycznej zostało określone zgodnie z procedurą WLTP. O szczegóły zapytaj Autoryzowanego Dealera marki Skoda lub sprawdź na stronie https://www.skoda-auto.pl/swiat-skody/wltp"
